# eps(GeV),sophia_proton(microb),sophia_netron(microb)
2.016751209917508066e+07,3.114376226917830195e+02,3.114174625482978058e+02
2.044821146074916050e+07,3.118451050956974768e+02,3.118252851628420217e+02
2.073281770638503879e+07,3.122531311069994331e+02,3.122336501124952974e+02
2.102138521363111585e+07,3.126617014016387088e+02,3.126425580795967107e+02
2.131396911688354611e+07,3.130708166566322461e+02,3.130520097475234707e+02
2.161062531792103499e+07,3.134804775500664391e+02,3.134620058006924523e+02
2.191141049658486247e+07,3.138906847610958266e+02,3.138725469245600266e+02
2.221638212160897627e+07,3.143014389699455933e+02,3.142836338056238787e+02
2.252559846159940585e+07,3.147127408579105463e+02,3.146952671314223835e+02
2.283911859616789594e+07,3.151245911073565935e+02,3.151074475905369354e+02
2.315700242721908912e+07,3.155369904017209137e+02,3.155201758725908689e+02
2.347931069039617106e+07,3.159499394255127527e+02,3.159334526682517890e+02
2.380610496668487787e+07,3.163634388643142756e+02,3.163472786692314003e+02
2.413744769417902827e+07,3.167774894047804537e+02,3.167616545682859623e+02
2.447340218001076952e+07,3.171920917346400870e+02,3.171765810592184494e+02
2.481403261244539917e+07,3.176072465426967142e+02,3.175920588368772997e+02
2.515940407314613461e+07,3.180229545188285556e+02,3.180080885971589737e+02
2.550958254960794374e+07,3.184392163539895932e+02,3.184246710370074993e+02
2.586463494776612520e+07,3.188560327402101393e+02,3.188418068544160064e+02
2.622462910477865115e+07,3.192734043705972340e+02,3.192594967484264430e+02
2.658963380198815092e+07,3.196913319393357256e+02,3.196777414191321895e+02
2.695971877806260437e+07,3.201098161416882135e+02,3.200965415676762404e+02
2.733495474232060462e+07,3.205288576739963560e+02,3.205158978962544438e+02
2.771541338824041188e+07,3.209484572336812107e+02,3.209358111081146490e+02
2.810116740715873986e+07,3.213686155192439742e+02,3.213562819075584116e+02
2.849229050215844810e+07,3.217893332302661520e+02,3.217773109999409940e+02
2.888885740215134248e+07,3.222106110674113211e+02,3.221988990916728994e+02
2.929094387615513429e+07,3.226324497324243907e+02,3.226210468902198727e+02
2.969862674777097628e+07,3.230548499281337058e+02,3.230437551041047755e+02
3.011198390986062586e+07,3.234778123584501941e+02,3.234670244429070749e+02
3.053109433942980319e+07,3.239013377283695831e+02,3.238908556172647195e+02
3.095603811271673813e+07,3.243254267439717751e+02,3.243152493388741959e+02
3.138689642049273103e+07,3.247500801124226086e+02,3.247402063204919500e+02
3.182375158357364684e+07,3.251752985419734046e+02,3.251657272759347279e+02
3.226668706854933500e+07,3.256010827419628413e+02,3.255918129200806561e+02
3.271578750372994319e+07,3.260274334228166140e+02,3.260184639688696393e+02
3.317113869531622902e+07,3.264543512960491398e+02,3.264456811393051225e+02
3.363282764379285276e+07,3.268818370742632169e+02,3.268734651494534091e+02
3.410094256055196375e+07,3.273098914711516159e+02,3.273018167184465028e+02
3.457557288474599272e+07,3.277385152014970231e+02,3.277307365664806298e+02
3.505680930037721246e+07,3.281677089811736323e+02,3.281602254148191378e+02
3.554474375362291932e+07,3.285974735271470308e+02,3.285902839857919275e+02
3.603946947040403634e+07,3.290278095574756207e+02,3.290209130027972151e+02
3.654108097419590503e+07,3.294587177913104483e+02,3.294521131903014748e+02
3.704967410408935696e+07,3.298901989488971935e+02,3.298838852738413152e+02
3.756534603310076147e+07,3.303222537515757153e+02,3.303162299800233086e+02
3.808819528673934191e+07,3.307548829217817001e+02,3.307491480365259804e+02
3.861832176183047146e+07,3.311880871830464912e+02,3.311826401720995250e+02
3.915582674560343474e+07,3.316218672599989645e+02,3.316167071165672837e+02
3.970081293504236639e+07,3.320562238783650741e+02,3.320513496008263701e+02
4.025338445650901645e+07,3.324911577649697847e+02,3.324865683568493750e+02
4.081364688563615084e+07,3.329266696477367304e+02,3.329223641176835145e+02
4.138170726750033349e+07,3.333627602556901479e+02,3.333587376174535848e+02
4.195767413707293570e+07,3.337994303189541938e+02,3.337956895913609969e+02
4.254165753995838016e+07,3.342366805687553892e+02,3.342332207756860498e+02
4.313376905341839790e+07,3.346745117374219944e+02,3.346713319077876463e+02
4.373412180769162625e+07,3.351129245583856573e+02,3.351100237261055668e+02
4.434283050760709494e+07,3.355519197661816975e+02,3.355492969701597303e+02
4.496001145450147986e+07,3.359914980964503570e+02,3.359891523805528095e+02
4.558578256843845546e+07,3.364316602859369141e+02,3.364295906989695482e+02
4.622026341074001789e+07,3.368724070724933881e+02,3.368706126681787509e+02
4.686357520682968944e+07,3.373137391950788810e+02,3.373122190320341360e+02
4.751584086939349771e+07,3.377556573937597477e+02,3.377544105354741646e+02
4.817718502186533064e+07,3.381981624097119834e+02,3.381971879245245418e+02
4.884773402223622799e+07,3.386412549852202005e+02,3.386405519462978191e+02
4.952761598719823360e+07,3.390849358636799025e+02,3.390845033489952698e+02
5.021696081662105024e+07,3.395292057895975404e+02,3.395290428819069461e+02
5.091590021837268025e+07,3.399740655085918775e+02,3.399741712954138393e+02
5.162456773348214477e+07,3.404195157673938184e+02,3.404198893409869697e+02
5.234309876165586710e+07,3.408655573138488535e+02,3.408661977711905138e+02
5.307163058714575320e+07,3.413121908969160359e+02,3.413130973396805530e+02
5.381030240498076379e+07,3.417594172666707095e+02,3.417605888012080868e+02
5.455925534756010771e+07,3.422072371743035433e+02,3.422086729116184642e+02
5.531863251162010431e+07,3.426556513721230885e+02,3.426573504278530891e+02
5.608857898557280749e+07,3.431046606135549837e+02,3.431066221079499314e+02
5.686924187722871453e+07,3.435542656531445687e+02,3.435564887110451195e+02
5.766077034190177172e+07,3.440044672465559188e+02,3.440069509973730533e+02
5.846331561090911925e+07,3.444552661505742890e+02,3.444580097282683937e+02
5.927703102046389878e+07,3.449066631231060001e+02,3.449096656661657221e+02
6.010207204097389430e+07,3.453586589231797461e+02,3.453619195746022683e+02
6.093859630674417317e+07,3.458112543109473336e+02,3.458147722182168309e+02
6.178676364609701931e+07,3.462644500476847611e+02,3.462682243627525622e+02
6.264673611190712452e+07,3.467182468957926176e+02,3.467222767750570824e+02
6.351867801256582886e+07,3.471726456187977874e+02,3.471769302230832750e+02
6.440275594337221235e+07,3.476276469813532799e+02,3.476321854758909353e+02
6.529913881836526841e+07,3.480832517492405032e+02,3.480880433036475097e+02
6.620799790259493142e+07,3.485394606893684113e+02,3.485445044776286068e+02
6.712950684484648705e+07,3.489962745697764035e+02,3.490015697702199304e+02
6.806384171081621945e+07,3.494536941596334145e+02,3.494592399549173365e+02
6.901118101675306261e+07,3.499117202292401885e+02,3.499175158063286517e+02
6.997170576356415451e+07,3.503703535500293356e+02,3.503763981001736738e+02
7.094559947139960527e+07,3.508295948945669238e+02,3.508358876132868431e+02
7.193304821471390128e+07,3.512894450365525927e+02,3.512959851236165036e+02
7.293424065782013535e+07,3.517499047508213152e+02,3.517566914102270061e+02
7.394936809093429148e+07,3.522109748133437392e+02,3.522180072532989925e+02
7.497862446672597528e+07,3.526726560012276082e+02,3.526799334341315557e+02
7.602220643737307191e+07,3.531349490927183297e+02,3.531424707351418419e+02
7.708031339213703573e+07,3.535978548672001693e+02,3.536056199398672106e+02
7.815314749545617402e+07,3.540613741051966485e+02,3.540693818329658029e+02
7.924091372557419538e+07,3.545255075883726477e+02,3.545337572002177353e+02
8.034381991370132565e+07,3.549902560995340082e+02,3.549987468285257250e+02
8.146207678372551501e+07,3.554556204226295790e+02,3.554643515059170795e+02
8.259589799247138202e+07,3.559216013427514440e+02,3.559305720215434690e+02
8.374550017052452266e+07,3.563881996461365134e+02,3.563974091656832570e+02
8.491110296361880004e+07,3.568554161201668649e+02,3.568648637297416712e+02
8.609292907460516691e+07,3.573232515533713354e+02,3.573329365062523379e+02
8.729120430599899590e+07,3.577917067354259189e+02,3.578016282888776800e+02
8.850615760312525928e+07,3.582607824571552442e+02,3.582709398724116454e+02
8.973802109785850346e+07,3.587304795105332005e+02,3.587408720527781725e+02
9.098703015297704935e+07,3.592007986886841877e+02,3.592114256270348847e+02
9.225342340713094175e+07,3.596717407858842535e+02,3.596826013933726927e+02
9.353744282043558359e+07,3.601433065975613204e+02,3.601544001511166471e+02
9.483933372070394456e+07,3.606154969202972325e+02,3.606268227007285532e+02
9.615934485031639040e+07,3.610883125518279826e+02,3.610998698438062320e+02
9.749772841374906898e+07,3.615617542910450197e+02,3.615735423830859645e+02
9.885474012575758994e+07,3.620358229379961585e+02,3.620478411224429465e+02
1.002306392602376789e+08,3.625105192938872278e+02,3.625227668668925389e+02
1.016256886997594237e+08,3.629858441610816726e+02,3.629983204225914051e+02
1.030401549857975245e+08,3.634617983431031689e+02,3.634745025968387040e+02
1.044743083696540296e+08,3.639383826446357375e+02,3.639513141980767159e+02
1.059284228640965372e+08,3.644155978715247670e+02,3.644287560358928886e+02
1.074027762957083881e+08,3.648934448307784351e+02,3.649068289210199509e+02
1.088976503579742163e+08,3.653719243305687883e+02,3.653855336653377321e+02
1.104133306650975645e+08,3.658510371802321970e+02,3.658648710818736163e+02
1.119501068065745384e+08,3.663307841902711175e+02,3.663448419848050435e+02
1.135082724025198817e+08,3.668111661723544898e+02,3.668254471894583162e+02
1.150881251597703546e+08,3.672921839393194432e+02,3.673066875123124646e+02
1.166899669287616313e+08,3.677738383051716937e+02,3.677885637709979392e+02
1.183141037612043321e+08,3.682561300850875909e+02,3.682710767842996802e+02
1.199608459685551226e+08,3.687390600954134356e+02,3.687542273721566630e+02
1.216305081813095361e+08,3.692226291536687768e+02,3.692380163556644561e+02
1.233234094091119766e+08,3.697068380785456156e+02,3.697224445570752209e+02
1.250398731017105579e+08,3.701916876899106228e+02,3.702075127998000426e+02
1.267802272107520550e+08,3.706771788088057065e+02,3.706932219084081908e+02
1.285448042524452955e+08,3.711633122574491495e+02,3.711795727086308716e+02
1.303339413710882813e+08,3.716500888592367460e+02,3.716665660273601475e+02
1.321479804034880400e+08,3.721375094387431091e+02,3.721542026926512108e+02
1.339872679442684948e+08,3.726255748217222390e+02,3.726424835337232366e+02
1.358521554120959938e+08,3.731142858351095697e+02,3.731314093809609744e+02
1.377429991168178320e+08,3.736036433070215708e+02,3.736209810659148616e+02
1.396601603275440335e+08,3.740936480667584192e+02,3.741111994213039225e+02
1.416040053416678607e+08,3.745843009448040561e+02,3.746020652810149727e+02
1.435749055548560023e+08,3.750756027728280628e+02,3.750935794801055181e+02
1.455732375320037305e+08,3.755675543836858310e+02,3.755857428548036978e+02
1.475993830791868269e+08,3.760601566114208936e+02,3.760785562425103308e+02
1.496537293166058660e+08,3.765534102912646404e+02,3.765720204817995409e+02
1.517366687525549233e+08,3.770473162596389329e+02,3.770661364124204624e+02
1.538485993584103286e+08,3.775418753541558772e+02,3.775609048752978651e+02
1.559899246446730196e+08,3.780370884136200971e+02,3.780563267125339166e+02
1.581610537380591035e+08,3.785329562780288484e+02,3.785524027674087506e+02
1.603624014596738517e+08,3.790294797885742355e+02,3.790491338843826838e+02
1.625943884042630494e+08,3.795266597876431547e+02,3.795465209090960457e+02
1.648574410205781460e+08,3.800244971188196814e+02,3.800445646883719633e+02
1.671519916928493083e+08,3.805229926268850704e+02,3.805432660702160774e+02
1.694784788234030902e+08,3.810221471578199157e+02,3.810426259038189869e+02
1.718373469164192379e+08,3.815219615588044348e+02,3.815426450395563052e+02
1.742290466628641784e+08,3.820224366782205152e+02,3.820433243289916732e+02
1.766540350265955925e+08,3.825235733656518278e+02,3.825446646248753950e+02
1.791127753316758573e+08,3.830253724718862145e+02,3.830466667811484740e+02
1.816057373508938551e+08,3.835278348489158020e+02,3.835493316529417598e+02
1.841333973955185711e+08,3.840309613499385932e+02,3.840526600965780517e+02
1.866962384063095152e+08,3.845347528293599453e+02,3.845566529695735198e+02
1.892947500457824469e+08,3.850392101427930243e+02,3.850613111306382734e+02
1.919294287917716205e+08,3.855443341470609084e+02,3.855666354396785209e+02
1.946007780322818458e+08,3.860501257001968725e+02,3.860726267577968542e+02
1.973093081616731882e+08,3.865565856614464906e+02,3.865792859472942382e+02
2.000555366781719625e+08,3.870637148912677503e+02,3.870866138716708065e+02
2.028399882827513814e+08,3.875715142513333831e+02,3.875946113956277941e+02
2.056631949793757796e+08,3.880799846045312052e+02,3.881032793850676512e+02
2.085256961766532362e+08,3.885891268149658231e+02,3.886126187070966012e+02
2.114280387908894122e+08,3.890989417479594294e+02,3.891226302300249813e+02
2.143707773505896032e+08,3.896094302700537355e+02,3.896333148233691759e+02
2.173544741024012864e+08,3.901205932490102555e+02,3.901446733578521275e+02
2.203796991185454130e+08,3.906324315538122391e+02,3.906567067054055542e+02
2.234470304057285786e+08,3.911449460546654109e+02,3.911694157391701197e+02
2.265570540155856311e+08,3.916581376229999591e+02,3.916828013334983325e+02
2.297103641566446722e+08,3.921720071314704228e+02,3.921968643639539209e+02
2.329075633078655601e+08,3.926865554539584764e+02,3.927116057073146749e+02
2.361492623337432742e+08,3.932017834655729871e+02,3.932270262415726734e+02
2.394360806010288596e+08,3.937176920426521178e+02,3.937431268459365583e+02
2.427686460970593393e+08,3.942342820627634410e+02,3.942599084008317618e+02
2.461475955497504175e+08,3.947515544047069511e+02,3.947773717879031778e+02
2.495735745492431223e+08,3.952695099485140418e+02,3.952955178900147644e+02
2.530472376712599993e+08,3.957881495754511434e+02,3.958143475912525560e+02
2.565692486021616459e+08,3.963074741680188140e+02,3.963338617769247776e+02
2.601402802657605410e+08,3.968274846099550928e+02,3.968540613335637204e+02
2.637610149518830776e+08,3.973481817862344201e+02,3.973749471489268785e+02
2.674321444467379749e+08,3.978695665830712755e+02,3.978965201119986546e+02
2.711543701650820374e+08,3.983916398879196095e+02,3.984187811129907573e+02
2.749284032842426896e+08,3.989144025894753440e+02,3.989417310433448165e+02
2.787549648799886107e+08,3.994378555776767143e+02,3.994653707957323832e+02
2.826347860643090606e+08,3.999619997437063716e+02,3.999897012640577714e+02
2.865686081250926256e+08,4.004868359799919517e+02,4.005147233434575469e+02
2.905571826677688956e+08,4.010123651802080644e+02,4.010404379303038809e+02
2.946012717589026093e+08,4.015385882392767485e+02,4.015668459222042088e+02
2.987016480718052983e+08,4.020655060533696883e+02,4.020939482180036748e+02
3.028590950341545343e+08,4.025931195199088393e+02,4.026217457177858137e+02
3.070744069776871204e+08,4.031214295375680194e+02,4.031502393228747110e+02
3.113483892899563313e+08,4.036504370062739895e+02,4.036794299358348894e+02
3.156818585682211518e+08,4.041801428272081012e+02,4.042093184604748899e+02
3.200756427754569054e+08,4.047105479028071500e+02,4.047399058018458504e+02
3.245305813985584974e+08,4.052416531367656489e+02,4.052711928662461105e+02
3.290475256087240577e+08,4.057734594340352032e+02,4.058031805612193352e+02
3.336273384240924716e+08,4.063059677008286030e+02,4.063358697955586649e+02
3.382708948746228814e+08,4.068391788446184023e+02,4.068692614793056919e+02
3.429790821692908406e+08,4.073730937741401021e+02,4.074033565237539847e+02
3.477527998655897975e+08,4.079077133993926623e+02,4.079381558414489746e+02
3.525929600414120555e+08,4.084430386316399790e+02,4.084736603461900586e+02
3.575004874693086743e+08,4.089790703834125338e+02,4.090098709530317365e+02
3.624763197931743264e+08,4.095158095685081321e+02,4.095467885782850885e+02
3.675214077074058652e+08,4.100532571019938928e+02,4.100844141395190832e+02
3.726367151385324001e+08,4.105914139002069874e+02,4.106227485555621115e+02
3.778232194293976426e+08,4.111302808807565725e+02,4.111617927465034654e+02
3.830819115258809328e+08,4.116698589625245290e+02,4.117015476336940765e+02
3.884137961662423015e+08,4.122101490656676788e+02,4.122420141397491307e+02
3.938198920730773211e+08,4.127511521116179551e+02,4.127831931885482390e+02
3.993012321479697227e+08,4.132928690230851316e+02,4.133250857052379388e+02
4.048588636688269377e+08,4.138353007240567081e+02,4.138676926162319774e+02
4.104938484899886250e+08,4.143784481398009802e+02,4.144110148492140411e+02
4.162072632450940013e+08,4.149223121968664714e+02,4.149550533331378119e+02
4.220001995527990460e+08,4.154668938230852859e+02,4.154998089982295255e+02
4.278737642253307104e+08,4.160121939475728823e+02,4.160452827759884826e+02
4.338290794799704552e+08,4.165582135007305169e+02,4.165914755991896072e+02
4.398672831534539461e+08,4.171049534142456992e+02,4.171383884018835033e+02
4.459895289193830490e+08,4.176524146210948629e+02,4.176860221193992402e+02
4.521969865086351633e+08,4.182005980555432529e+02,4.182343776883445230e+02
4.584908419328690767e+08,4.187495046531477101e+02,4.187834560466084781e+02
4.648722977111127973e+08,4.192991353507566714e+02,4.193332581333616531e+02
4.713425730995342135e+08,4.198494910865133534e+02,4.198837848890589157e+02
4.779029043243805170e+08,4.204005727998550697e+02,4.204350372554395676e+02
4.845545448181893229e+08,4.209523814315164714e+02,4.209870161755301297e+02
4.912987654592572451e+08,4.215049179235297743e+02,4.215397225936442283e+02
4.981368548144726753e+08,4.220581832192268621e+02,4.220931574553859491e+02
5.050701193854962587e+08,4.226121782632400823e+02,4.226473217076493825e+02
5.120998838584007621e+08,4.231669040015045198e+02,4.232022162986218063e+02
5.192274913567520380e+08,4.237223613812583949e+02,4.237578421777835729e+02
5.264543036982461810e+08,4.242785513510457918e+02,4.243142002959110073e+02
5.337817016548848152e+08,4.248354748607160332e+02,4.248712916050770900e+02
5.412110852168056965e+08,4.253931328614278300e+02,4.254291170586527642e+02
5.487438738597509861e+08,4.259515263056482013e+02,4.259876776113091523e+02
5.563815068162930012e+08,4.265106561471558280e+02,4.265469742190185798e+02
5.641254433507997990e+08,4.270705233410409392e+02,4.271070078390557683e+02
5.719771630382639170e+08,4.276311288437082112e+02,4.276677794300003370e+02
5.799381660469747782e+08,4.281924736128767108e+02,4.282292899517368596e+02
5.880099734251633883e+08,4.287545586075829078e+02,4.287915403654581041e+02
5.961941273915982246e+08,4.293173847881807887e+02,4.293545316336645783e+02
6.044921916302645206e+08,4.298809531163443580e+02,4.299182647201678265e+02
6.129057515891065598e+08,4.304452645550680927e+02,4.304827405900906570e+02
6.214364147829657793e+08,4.310103200686696709e+02,4.310479602098697001e+02
6.300858111006972790e+08,4.315761206227898583e+02,4.316139245472555217e+02
6.388555931166002750e+08,4.321426671843957479e+02,4.321806345713158635e+02
6.477474364061422348e+08,4.327099607217803623e+02,4.327480912524357564e+02
6.567630398661192656e+08,4.332780022045662918e+02,4.333162955623198513e+02
6.659041260392302275e+08,4.338467926037047278e+02,4.338852484739933857e+02
6.751724414432111979e+08,4.344163328914793851e+02,4.344549509618045136e+02
6.845697569045077562e+08,4.349866240415056495e+02,4.350254040014245902e+02
6.940978678966326714e+08,4.355576670287341585e+02,4.355966085698509573e+02
7.037585948832044601e+08,4.361294628294512563e+02,4.361685656454082505e+02
7.135537836657617092e+08,4.367020124212800738e+02,4.367412762077486832e+02
7.234853057364459038e+08,4.372753167831831433e+02,4.373147412378554009e+02
7.335550586355501413e+08,4.378493768954629672e+02,4.378889617180428786e+02
7.437649663140910864e+08,4.384241937397640640e+02,4.384639386319587970e+02
7.541169795013800859e+08,4.389997682990743328e+02,4.390396729645855203e+02
7.646130760777578354e+08,4.395761015577264175e+02,4.396161657022420854e+02
7.752552614524692297e+08,4.401531945013991844e+02,4.401934178325845437e+02
7.860455689468455315e+08,4.407310481171200536e+02,4.407714303446095983e+02
7.969860601827710867e+08,4.413096633932649979e+02,4.413502042286535243e+02
8.080788254766070843e+08,4.418890413195617839e+02,4.419297404763965460e+02
8.193259842385460138e+08,4.424691828870898007e+02,4.425100400808617565e+02
8.307296853775784969e+08,4.430500890882833573e+02,4.430911040364188693e+02
8.422921077120413780e+08,4.436317609169315688e+02,4.436729333387844463e+02
8.540154603859355450e+08,4.442141993681812551e+02,4.442555289850239433e+02
8.659019832909823656e+08,4.447974054385372824e+02,4.448388919735531317e+02
8.779539474946111441e+08,4.453813801258652347e+02,4.454230233041402016e+02
8.901736556738458872e+08,4.459661244293919253e+02,4.460079239779064437e+02
9.025634425552893877e+08,4.465516393497080117e+02,4.465935949973289780e+02
9.151256753611723185e+08,4.471379258887684500e+02,4.471800373662409243e+02
9.278627542616697550e+08,4.477249850498951673e+02,4.477672520898344146e+02
9.407771128334537745e+08,4.483128178377771746e+02,4.483552401746612190e+02
9.538712185246886015e+08,4.489014252584742053e+02,4.489440026286351895e+02
9.671475731264364719e+08,4.494908083194159758e+02,4.495335404610327146e+02
9.806087132506868839e+08,4.500809680294057102e+02,4.501238546824954483e+02
9.942572108149760962e+08,4.506719053986200265e+02,4.507149463050312193e+02
1.008095673533816099e+09,4.512636214386123470e+02,4.513068163420162477e+02
1.022126745416898012e+09,4.518561171623125574e+02,4.518994658081958278e+02
1.036353107274295926e+09,4.524493935840303607e+02,4.524928957196872261e+02
1.050777477228635550e+09,4.530434517194551631e+02,4.530871070939799097e+02
1.065402611234458923e+09,4.536382925856594284e+02,4.536821009499386150e+02
1.080231303604749441e+09,4.542339172010985067e+02,4.542778783078034621e+02
1.095266387544854879e+09,4.548303265856138751e+02,4.548744401891930806e+02
1.110510735693770647e+09,4.554275217604333648e+02,4.554717876171048374e+02
1.125967260673029423e+09,4.560255037481738327e+02,4.560699216159179059e+02
1.141638915643156767e+09,4.566242735728416733e+02,4.566688432113934368e+02
1.157528694867945910e+09,4.572238322598358309e+02,4.572685534306775708e+02
1.173639634286512375e+09,4.578241808359479137e+02,4.578690533023018361e+02
1.189974812093384027e+09,4.584253203293651495e+02,4.584703438561861049e+02
1.206537349326591253e+09,4.590272517696706700e+02,4.590724261236387633e+02
1.223330410464018822e+09,4.596299761878465802e+02,4.596753011373599520e+02
1.240357204027978182e+09,4.602334946162741858e+02,4.602789699314417931e+02
1.257620983198275805e+09,4.608378080887370061e+02,4.608834335413712893e+02
1.275125046433733225e+09,4.614429176404206032e+02,4.614886930040304946e+02
1.292872738102439880e+09,4.620488243079167319e+02,4.620947493577002660e+02
1.310867449120692968e+09,4.626555291292219181e+02,4.627016036420596947e+02
1.329112617600912094e+09,4.632630331437420637e+02,4.633092568981894601e+02
1.347611729508517742e+09,4.638713373922921619e+02,4.639177101685727962e+02
1.366368319327950239e+09,4.644804429170983440e+02,4.645269644970968557e+02
1.385385970738016367e+09,4.650903507618002095e+02,4.651370209290554385e+02
1.404668317296550989e+09,4.657010619714514519e+02,4.657478805111494466e+02
1.424219043134697676e+09,4.663125775925225298e+02,4.663595442914896694e+02
1.444041883660762787e+09,4.669248986729012927e+02,4.669720133195975222e+02
1.464140626273957253e+09,4.675380262618958227e+02,4.675852886464074913e+02
1.484519111087979555e+09,4.681519614102347191e+02,4.681993713242682702e+02
1.505181231664764166e+09,4.687667051700703382e+02,4.688142624069452040e+02
1.526130935758346319e+09,4.693822585949789072e+02,4.694299629496207444e+02
1.547372226069179773e+09,4.699986227399634231e+02,4.700464740088978601e+02
1.568909161008850098e+09,4.706157986614545052e+02,4.706637966427999800e+02
1.590745855475537539e+09,4.712337874173127830e+02,4.712819319107740625e+02
1.612886481640166283e+09,4.718525900668295208e+02,4.719008808736913920e+02
1.635335269743602037e+09,4.724722076707299721e+02,4.725206445938499655e+02
1.658096508904839277e+09,4.730926412911732086e+02,4.731412241349760279e+02
1.681174547940543413e+09,4.737138919917551902e+02,4.737626205622256066e+02
1.704573796195892811e+09,4.743359608375095604e+02,4.743848349421858757e+02
1.728298724387093067e+09,4.749588488949104885e+02,4.750078683428783961e+02
1.752353865455507278e+09,4.755825572318724994e+02,4.756317218337585473e+02
1.776743815433787107e+09,4.762070869177545092e+02,4.762563964857197902e+02
1.801473234323944092e+09,4.768324390233593135e+02,4.768818933710929855e+02
1.826546846987759352e+09,4.774586146209371691e+02,4.775082135636502585e+02
1.851969444049467802e+09,4.780856147841859638e+02,4.781353581386049427e+02
1.877745882811125994e+09,4.787134405882542296e+02,4.787633281726149335e+02
1.903881088180599451e+09,4.793420931097416542e+02,4.793921247437831425e+02
1.930380053612588406e+09,4.799715734267021503e+02,4.800217489316601700e+02
1.957247842062626839e+09,4.806018826186441402e+02,4.806522018172450998e+02
1.984489586954486609e+09,4.812330217665332839e+02,4.812834844829885697e+02
2.012110493160917044e+09,4.818649919527941847e+02,4.819155980127929979e+02
2.040115837998165369e+09,4.824977942613114692e+02,4.825485434920161083e+02
2.068510972234207630e+09,4.831314297774321176e+02,4.831823220074708161e+02
2.097301321111145735e+09,4.837658995879671693e+02,4.838169346474285817e+02
2.126492385381699800e+09,4.844012047811928596e+02,4.844523825016201499e+02
2.156089742360263348e+09,4.850373464468532347e+02,4.850886666612381077e+02
2.186099046988449097e+09,4.856743256761614020e+02,4.857257882189375096e+02
2.216526032915605545e+09,4.863121435618013493e+02,4.863637482688396290e+02
2.247376513594231606e+09,4.869508011979297635e+02,4.870025479065312197e+02
2.278656383390778542e+09,4.875902996801777363e+02,4.876421882290687222e+02
2.310371618711771011e+09,4.882306401056522986e+02,4.882826703349780928e+02
2.342528279145746231e+09,4.888718235729392063e+02,4.889239953242583852e+02
2.375132508620939732e+09,4.895138511821029965e+02,4.895661642983816364e+02
2.408190536579232693e+09,4.901567240346903986e+02,4.902091783602965052e+02
2.441708679166288376e+09,4.908004432337311869e+02,4.908530386144287263e+02
2.475693340438409328e+09,4.914450098837402265e+02,4.914977461666837257e+02
2.510151013586030006e+09,4.920904250907192932e+02,4.921433021244479846e+02
2.545088282174402237e+09,4.927366899621586072e+02,4.927897075965910858e+02
2.580511821401386738e+09,4.933838056070390508e+02,4.934369636934673053e+02
2.616428399372902870e+09,4.940317731358335323e+02,4.940850715269178295e+02
2.652844878396029472e+09,4.946805936605096008e+02,4.947340322102723462e+02
2.689768216290100574e+09,4.953302682945293896e+02,4.953838468583504095e+02
2.727205467716158390e+09,4.959807981528539926e+02,4.960345165874644522e+02
2.765163785524746895e+09,4.966321843519430104e+02,4.966860425154198992e+02
2.803650422122639656e+09,4.972844280097577325e+02,4.973384257615191473e+02
2.842672730858414650e+09,4.979375302457622183e+02,4.979916674465612800e+02
2.882238167427491665e+09,4.985914921809259681e+02,4.986457686928454791e+02
2.922354291296543121e+09,4.992463149377241507e+02,4.993007306241718766e+02
2.963028767147918224e+09,4.999019996401417529e+02,4.999565543658442834e+02
3.004269366343979836e+09,5.005585474136725566e+02,5.006132410446707581e+02
3.046083968412016392e+09,5.012159593853241404e+02,5.012707917889669602e+02
3.088480562549624920e+09,5.018742366836166298e+02,5.019292077285570599e+02
3.131467249151245594e+09,5.025333804385871872e+02,5.025884899947760687e+02
3.175052241355741978e+09,5.031933917817895008e+02,5.032486397204706350e+02
3.219243866615724087e+09,5.038542718462977632e+02,5.039096580400031371e+02
3.264050568288509846e+09,5.045160217667066149e+02,5.045715460892506030e+02
3.309480907249435902e+09,5.051786426791349527e+02,5.052343050056095421e+02
3.355543563527412891e+09,5.058421357212255884e+02,5.058979359279952064e+02
3.402247337963461399e+09,5.065065020321491716e+02,5.065624399968458533e+02
3.449601153892112255e+09,5.071717427526041320e+02,5.072278183541222916e+02
3.497614058846428394e+09,5.078378590248206592e+02,5.078940721433119734e+02
3.546295226286540508e+09,5.085048519925602477e+02,5.085612025094290516e+02
3.595653957352458954e+09,5.091727228011198463e+02,5.092292105990176196e+02
3.645699682641059399e+09,5.098414725973316308e+02,5.098980975601523937e+02
3.696441964008032322e+09,5.105111025295668128e+02,5.105678645424420665e+02
3.747890496394673347e+09,5.111816137477354118e+02,5.112385126970294777e+02
3.800055109680343151e+09,5.118530074032904622e+02,5.119100431765954795e+02
3.852945770560467720e+09,5.125252846492275012e+02,5.125824571353587089e+02
3.906572584450918198e+09,5.131984466400892870e+02,5.132557557290795103e+02
3.960945797418654442e+09,5.138724945319638664e+02,5.139299401150600488e+02
4.016075798139488697e+09,5.145474294824912249e+02,5.146050114521483465e+02
4.071973119882840157e+09,5.152232526508601040e+02,5.152809709007372021e+02
4.128648442524381161e+09,5.158999651978144811e+02,5.159578196227695344e+02
4.186112594586422920e+09,5.165775682856517506e+02,5.166355587817374726e+02
4.244376555306976318e+09,5.172560630782276121e+02,5.173141895426862220e+02
